Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
The Bacchanal of the Andrians,The Bacchanal of the Andrians,Work,[Category Fix] 同 3651。
The Banquet of Antony and Cleopatra,The Banquet of Cleopatra,Work,[Category Fix] 提埃坡罗的著名画作。
The Banquet of Cleopatra,The Banquet of Cleopatra,Work,[Category Fix]
The Baptism,The Baptism of Christ,Work,[Category Fix]
The Baptism of Christ,The Baptism of Christ,Work,[Category Fix] 耶稣受洗图。
The Bath of Diana,The Bath of Diana,Work,[Category Fix] 戴安娜沐浴。
The Bathers,The Bathers,Work,[Category Fix] 塞尚（晚期）或 Carracci（早期）的画作，此处可能指 Carracci。
The Bean Eater,The Bean Eater,Work,[Category Fix] Annibale Carracci 的著名风俗画。
The Beheading of St John the Baptist,The Beheading of Saint John the Baptist,Work,[Category Fix] 卡拉瓦乔等人的画作。
The Beheading of St Paul,The Beheading of Saint Paul,Work,[Category Fix] Algardi 的雕塑或画作。
The Birth of Saint John the Baptist,The Birth of Saint John the Baptist,Work,[Category Fix]
The Capture of Jerusalem by Titus,The Capture of Jerusalem by Titus,Work,[Category Fix] 普桑画作。
The Capture of Syracuse...,The Capture of Syracuse with the Death of Archimedes,Work,[Category Fix]
The Children of Charles I,The Children of Charles I,Work,[Category Fix] 凡·戴克画作。
The Choice of Hercules,The Choice of Hercules,Work,[Category Fix] 赫拉克勒斯的岔路口（Carracci 等）。
The Circumcision,The Circumcision,Work,[Category Fix] 耶稣割礼图。
The Confession,The Confession,Work,[Category Fix] 可能是 Longhi 的画作《告解》。
The Conspiracy of Catiline,The Conspiracy of Catiline,Work,[Category Fix] Salvator Rosa 的画作。
The Continence of Scipio,The Continence of Scipio,Work,[Category Fix] 西庇阿的节制（历史画）。
The Conversion of Saint Paul,The Conversion of Saint Paul,Work,[Category Fix] 卡拉瓦乔等人的画作。
The Crossing of the Red Sea,The Crossing of the Red Sea,Work,[Category Fix] 普桑画作。
The Death of Cleopatra,The Death of Cleopatra,Work,[Category Fix] 常见历史画主题。
The Death of Germanicus,The Death of Germanicus,Work,[Category Fix] 普桑的著名画作。
The Death of Lucretia,The Death of Lucretia,Work,[Category Fix] 常见历史画主题。
The Death of Regulus,The Death of Regulus,Work,[Category Fix] Salvator Rosa 的画作。
The Death of St Francis Xavier,The Death of St Francis Xavier,Work,[Category Fix] Baciccio 或 Maratti 的画作。
The Deposition,The Deposition,Work,[Category Fix] 耶稣下十字架。
The Deposition from the Cross,The Deposition from the Cross,Work,[Category Fix]
The Deposition from the Cross/Deposition,The Deposition from the Cross,Work,[Category Fix]
The Descent from the Cross,The Descent from the Cross,Work,[Category Fix]
The Ecstasy of St Margaret,The Ecstasy of Saint Margaret of Cortona,Work,[Category Fix] Lanfranco 的画作。
The Emperor Augustus Closes the Doors...,The Emperor Augustus Closing the Doors of the Temple of Janus,Work,[Category Fix] Carlo Maratti 的画作。
The Entombment of Christ,The Entombment of Christ,Work,[Category Fix] 提香、卡拉瓦乔等。
The Exodus,The Exodus,Work,[Category Fix] 出埃及记主题（Castiglione 等）。
The Fair at Poggio a Caiano,The Fair at Poggio a Caiano,Work,[Category Fix] Giuseppe Maria Crespi 的画作。
The Fall of Manna,The Gathering of the Manna,Work,[Category Fix] 普桑、提埃坡罗等。
The Fall of Phaethon,The Fall of Phaethon,Work,[Category Fix] 米开朗基罗（素描）或 Liss 等。
The Fall of the Giants,The Fall of the Giants,Work,[Category Fix] 朱利奥·罗马诺或萨尔瓦托·罗萨。
The Feast of Herod,The Feast of Herod,Work,[Category Fix] 多纳泰罗（浮雕）或鲁本斯。
The Finding of Moses,The Finding of Moses,Work,[Category Fix] 发现摩西（常见主题）。
The Flagellation,The Flagellation of Christ,Work,"[Category Fix] 鞭笞基督（Piero della Francesca, Caravaggio 等）。"
The Flight into Egypt,The Flight into Egypt,Work,"[Category Fix] 逃往埃及（Carracci, Poussin 等）。"
The Four Continents paying homage...,The Four Continents paying homage to Karl Philip von Greiffenklau,Work,[Category Fix] 提埃坡罗在 Würzburg 的天顶画。
The Four Elements,The Four Elements,Work,[Category Fix] 常见的寓意画主题（Arcimboldo 等）。
The Four Seasons,The Four Seasons,Work,[Category Fix] Poussin 或 Vivaldi（音乐）的主题。
The Glorification of the Trinity...,The Glorification of the Trinity with the Adoration of the Instruments of Passion,Work,[Category Fix] 可能是特定祭坛画。
The Glory of St Dominic,The Glory of St Dominic,Work,[Category Fix] Guido Reni 或 Piazzetta 的画作。
The Glory of St. Luigi Gonzaga,The Glory of Saint Aloysius Gonzaga,Work,[Category Fix] Guercino 或 Pozzo 的作品。
The Great Flood,The Great Flood,Work,"[Category Fix] 大洪水（Michelangelo, Poussin）。"
The Holy Family,The Holy Family,Work,[Category Fix] 圣家族。
The Holy Family with St. John,The Holy Family with Saint John the Baptist,Work,[Category Fix] 常见主题（Raphael 等）。
The Hunt of Meleager,The Hunt of Meleager,Work,[Category Fix] 墨勒阿革洛斯狩猎图（Poussin）。
The Infant Jupiter handed over...,The Infant Jupiter handed over by Cybele to the Corybantes,Work,"[OCR Fix] ""befed"" -> ""be fed""。"
The Inspiration of the Poet,The Inspiration of the Poet,Work,[Category Fix] 普桑的著名画作。
The Judgement of Paris,The Judgment of Paris,Work,[Category Fix] 帕里斯的裁判。
The Judgment of Paris,The Judgment of Paris,Work,[Category Fix] 同上。
The Justice of Solomon,The Justice of Solomon,Work,[Category Fix] 所罗门的审判。
The Killing of Sisera,The Killing of Sisera,Work,[Category Fix] 雅亿杀西西拉。
The Last Judgement,The Last Judgment,Work,[Category Fix] 最后的审判（Michelangelo）。
"The Last Supper, Washington, D.C.",The Sacrament of the Last Supper,Work,[Category Fix] 达利（Dali）作品在华盛顿？或是指 Leonardo 的复制品？需具体语境。
The Levites,The Levites,Group,[Category Fix] 利未人（圣经部族）。
The Life of Cato,The Life of Cato,Work,[Category Fix] 可能是 Plutarch 的传记或壁画系列。
The Life of Constantine,The Life of Constantine,Work,[Category Fix] 鲁本斯或罗马的壁画系列。
The Life of St. Ursula,The Life of Saint Ursula,Work,[Category Fix] Carpaccio 的著名系列画作。
The Madonna of Carmel...,The Madonna of Carmel and the Souls of Purgatory,Work,[Category Fix] 提埃坡罗等画作。
The Marriage at Cana,The Wedding Feast at Cana,Work,[Category Fix] 迦拿的婚礼。
The Marriage at Cana (after Paolo Veronese),The Wedding Feast at Cana (after Veronese),Work,[Category Fix] 临摹作品。
The Marriage of Frederick Barbarossa,The Marriage of Frederick Barbarossa,Work,[Category Fix] 提埃坡罗在 Würzburg 的壁画。
The Marriage of Peleus,The Marriage of Peleus and Thetis,Work,[Category Fix] 常见神话主题。
The Martyrdom of Saint Erasmus,The Martyrdom of Saint Erasmus,Work,[Category Fix] 普桑的画作。
The Martyrdom of St. Andrew,The Martyrdom of Saint Andrew,Work,[Category Fix]
The Martyrdom of St. Sebastian,The Martyrdom of Saint Sebastian,Work,[Category Fix]
The Massacre of the Innocents,The Massacre of the Innocents,Work,"[Category Fix] 诸圣婴孩殉道（Guido Reni, Poussin）。"
The Miracle of the Holy House of Loreto,The Miracle of the Holy House of Loreto,Work,[Category Fix] 提埃坡罗的画作。
The Mission,The Mission,Concept,[Ambiguous] 可能是电影、特定修会任务或画作标题。
The Music Lesson,The Music Lesson,Work,"[Category Fix] Vermeer, Longhi 等画作。"
The Mystic Marriage of Saint Catherine,The Mystic Marriage of Saint Catherine,Work,[Category Fix] 圣凯瑟琳的神秘婚姻。
The Nativity,The Nativity,Work,[Category Fix] 耶稣降生。
The Painter's Family,The Painter's Family,Work,[Category Fix] 艺术家家庭肖像。
The Parlor,The Parlor,Work,[Category Fix] Pietro Longhi 的画作《The Parlatorio》。
The Plague at Ashdod,The Plague at Ashdod,Work,[Category Fix] 普桑的画作。
The Pool of Bethesda,The Pool of Bethesda,Work,"[Category Fix] 毕士大池（Hogarth, Panini）。"
The Power of Love,The Power of Love,Work,[Category Fix] 寓意画。
The Presentation in the Temple,The Presentation in the Temple,Work,[Category Fix] 圣殿奉献。
The Presentation of Jesus in the Temple,The Presentation of Jesus in the Temple,Work,[Category Fix]
The Punishment of the Prophet Ananias,The Death of Ananias,Work,[Category Fix] 拉斐尔挂毯设计。
The Rape of Ganymede,The Rape of Ganymede,Work,[Category Fix] 伽尼米德的劫夺。
The Rape of Proserpina,The Rape of Proserpina,Work,[Category Fix] 贝尼尼雕塑或画作。
The Rape of the Sabine Women,The Rape of the Sabine Women,Work,[Category Fix] 萨宾妇女的劫夺。
The Repentant Magdalene,The Repentant Magdalene,Work,[Category Fix] 忏悔的抹大拉。
The Rest on the Flight into Egypt,The Rest on the Flight into Egypt,Work,[Category Fix] 逃往埃及途中的休息。
The Resurrection,The Resurrection,Work,[Category Fix] 耶稣复活。
The Revolt of Masaniello,The Revolt of Masaniello,Work,[Category Fix] 原文误标为 Person。指描绘该事件的画作（Spadaro/Cerquozzi）。
The Road to Calvary,The Road to Calvary,Work,[Category Fix] 苦路。
The Royal Hunt of Dido and Aeneas,The Royal Hunt of Dido and Aeneas,Work,[Category Fix] 埃涅阿斯纪主题。
The Sacrifice of Iphigenia,The Sacrifice of Iphigenia,Work,[Category Fix] 伊菲革涅亚的献祭。
The Sacrifice of Isaac,The Sacrifice of Isaac,Work,[Category Fix] 以撒的献祭。
The Sacrifice of Noah,The Sacrifice of Noah,Work,[Category Fix] 诺亚的献祭。
The Sacrifice of Polyxena,The Sacrifice of Polyxena,Work,[Category Fix] 波吕克塞娜的献祭。
The Sala grande of the Ridotto...,The Sala Grande of the Ridotto (Palazzo Dandolo),Place,"[OCR Fix] ""S. Mois豕"" -> ""San Moisè""。威尼斯著名的赌场大厅。"
The Sea Triumph of Charles II,The Sea Triumph of Charles II,Work,[Category Fix] Verrio 的画作（Hampton Court）。
The Strada Emmanuela,Strada Emanuele,Place,可能是马耳他或意大利某地街道。
The Tempest,The Tempest,Work,[Category Fix] 乔尔乔内的《暴风雨》。
The Three Angels visiting Abraham,The Three Angels Visiting Abraham,Work,[Category Fix] 提埃坡罗等。
The Three Graces,The Three Graces,Work,"[Category Fix] 三美神（Canova, Rubens）。"
The Tiburtine Sibyl announces...,The Tiburtine Sibyl Announces the Advent of Christ to Augustus,Work,[Category Fix] 提布尔巫女预言。
The Triumph of Venice,The Triumph of Venice,Work,[Category Fix] 提埃坡罗或 Veronese 的画作。
The Triumph of the Name of Jesus,The Triumph of the Name of Jesus,Work,[Category Fix] Il Gesù 教堂的天顶画（Baciccio）。
The Vigilia di Santa Marta,The Vigilia di Santa Marta,Work,[Category Fix] Canaletto 的画作。
The Virgin Giving the Habit to Saint Teresa,The Virgin Giving the Habit to Saint Teresa,Work,[Category Fix]
The Virgin Mary appears to Saint Francis,The Virgin Mary Appears to Saint Francis,Work,[Category Fix]
The Vision of Constantine,The Vision of Constantine,Work,[Category Fix] 康斯坦丁的幻象。
The Visit of Henry III to the Villa Contarini,The Visit of Henry III to the Villa Contarini,Work,[Category Fix] 提埃坡罗的壁画。
The Visitation,The Visitation,Work,[Category Fix] 圣母访亲。
The Wallace Collection,The Wallace Collection,Organization,[Category Fix] 原文误标为 Place。伦敦著名的博物馆。
The War between the Romans...,The War between the Romans and the Sabines,Work,[Category Fix] 历史画。
The Woman taken in Adultery,The Woman Taken in Adultery,Work,[Category Fix] 基督与淫妇。
The Worship of Venus,The Worship of Venus,Work,[Category Fix] 提香的《维纳斯的崇拜》。
The artist with a group of friends,The Artist with a Group of Friends,Work,[Category Fix] 可能是 Self-portrait 或 Group portrait。
The death of Darius,The Death of Darius,Work,[Category Fix] 历史画。
The forge of Vulcan,The Forge of Vulcan,Work,[Category Fix] 委拉斯开兹等。
The stoning of Zechariah,The Stoning of Zechariah,Work,[Category Fix]
Theatine Church,Theatinerkirche,Place,[Category Fix] 铁阿提纳教堂。
Theatines,Theatines,Organization,[Category Fix] 铁阿提纳修会。
Theodor Helm Breaker,Dirk Helmbreker,Person,[OCR Fix] 名字被错误拆分（Helm Breaker -> Helmbreker），佛兰芒画家。
Third Colonnade for St. Peter's Square,Third Colonnade for St. Peter's Square,Work,[Category Fix] 贝尼尼的未建设计方案。
Thomas Aquinas,Saint Thomas Aquinas,Person,圣托马斯·阿奎那。
Thomas Baker,Thomas Baker,Person,可能是古董商或收藏家。
Thomas Buser,Thomas Buser,Person,艺术史学家。
"Thomas Coke, 1st Earl of Leicester","Thomas Coke, 1st Earl of Leicester",Person,霍尔克姆大厅的主人。
"Thomas Foley, 1st Baron Foley","Thomas Foley, 1st Baron Foley",Person,
Thomas Goddard Bergin,Thomas G. Bergin,Person,但丁/维柯学者。
"Thomas Howard, 14th Earl of Arundel","Thomas Howard, 14th Earl of Arundel",Person,著名的阿伦德尔伯爵，大收藏家。
Thomas Isham,"Sir Thomas Isham, 3rd Baronet",Person,17世纪日记作者/旅行者。
Thomas Joseph McCormick,Thomas J. McCormick,Person,建筑史学家（Clérisseau 专家）。
Thomas Killigrew,Thomas Killigrew,Person,剧作家/朝臣。
Thomas Martyn,Thomas Martyn,Person,植物学家/艺术导览作家。
"Thomas Pelham-Holles, 1st Duke of Newcastle-upon-Tyne","Thomas Pelham-Holles, 1st Duke of Newcastle",Person,
Thomas Rowlandson,Thomas Rowlandson,Person,英国讽刺漫画家。
Thomas Sydenham,Thomas Sydenham,Person,"医生（""英国希波克拉底""）。"
"Thomas Wharton, 1st Marquess of Wharton","Thomas Wharton, 1st Marquess of Wharton",Person,英国辉格党政治家。
"Three Dominican Saints: Vincent, Hyacinth and Lawrence","Three Dominican Saints: Vincent, Hyacinth and Lawrence",Work,[Category Fix] 提埃坡罗在Gesuati的画作 (The Virgin Appearing to St. Dominic...) 的相关部分或独立画作。
Three Portraits of Dogs,Three Portraits of Dogs,Work,[Category Fix] Guercino 或其他画家的作品。
Thyrsus Gonz芍lez de Santalla,Thyrsus González de Santalla,Person,"[OCR Fix] ""Gonz芍lez"" -> ""González""。耶稣会总会长。"
"Th谷odon, Jean Baptiste",Jean-Baptiste Théodon,Person,"[OCR Fix] ""Th谷odon"" -> ""Théodon""。法国雕塑家。"
Tiber,Tiber,Place,台伯河。
Tiberio Cenci,Tiberio Cenci,Person,罗马红衣主教/贵族。
Tiberio Roberti,Tiberio Roberti,Person,18-19世纪巴萨诺贵族，卡诺瓦的朋友。
Tiepolo's Etchings,Tiepolo's Etchings,Work,[Category Fix] 提埃坡罗版画集 (Capricci/Scherzi)。
"Tiepolo, Giambattista",Giovanni Battista Tiepolo,Person,提埃坡罗。
"Tiepolo, Gian Domenico",Giovanni Domenico Tiepolo,Person,提埃坡罗之子。
Tintoretto,Jacopo Tintoretto,Person,丁托列托。
Titian,Tiziano Vecellio,Person,提香。
Titles granted to artists,Titles granted to artists,Concept,[Category Fix] 社会史概念。
Titus,Titus,Person,[Category Fix] 原文误标为 Man-Made Object。罗马皇帝提图斯。
Titus Lucretius Carus,Lucretius,Person,卢克莱修。
"Tofts, Katherine",Katherine Tofts,Person,英国女高音歌唱家，居于威尼斯。
Tolfa,Tolfa,Place,拉齐奥大区城镇。
Tomaso Spinola,Tomaso Spinola,Person,热那亚贵族。
Tomb of Paul III,Tomb of Pope Paul III,Work,[Category Fix] 圣彼得大教堂中Guglielmo della Porta的作品。
Tomb of Pope Urban VIII,Tomb of Pope Urban VIII,Work,[Category Fix] 圣彼得大教堂中贝尼尼的作品。
Tommaso Campanella,Tommaso Campanella,Person,哲学家/神学家。
Tommaso Chiari,Tommaso Chiari,Person,罗马画家 (Giuseppe Chiari的亲戚)。
Tommaso Gar,Tommaso Gar,Person,19世纪威尼斯档案学家/历史学家。
Tommaso Giuseppe Farsetti,Tommaso Giuseppe Farsetti,Person,威尼斯艺术赞助人。
Tommaso Mattei,Tommaso Mattei,Person,罗马建筑师 (Bernini圈子)。
Tommaso Ruffo,Tommaso Ruffo,Person,红衣主教/艺术赞助人。
Tommaso Temanza,Tommaso Temanza,Person,威尼斯建筑师/作家。
"Toni, Don Pietro Antonio",Pietro Antonio Toni,Person,
"Toninotto, Padre Giuseppe",Giuseppe Toninotto,Person,
"Torelli, Giuseppe",Giuseppe Torelli,Person,作曲家/小提琴家 (亦有同名画家)。
Torquato Tasso,Torquato Tasso,Person,诗人塔索。
Torre dell'Orologio,Torre dell'Orologio,Place,威尼斯圣马可广场钟楼。
"Torresani, Andrea",Andrea Torresani,Person,威尼斯出版商 (Aldine Press)。
Toussaint Dubreuil,Toussaint Dubreuil,Person,法国枫丹白露画派画家。
Trastevere,Trastevere,Place,罗马特拉斯提弗列区。
Tre Animali,Tre Animali,Work,[Category Fix] 可能是Castiglione的版画。
Trevi Fountain,Trevi Fountain,Work,[Category Fix] 罗马特莱维喷泉 (亦可归Place)。
"Triga, G.",Giuseppe Triga,Person,罗马画家 (17世纪)。
Triumph of Galatea,The Triumph of Galatea,Work,[Category Fix] 拉斐尔的壁画。
Triumph of Venice,The Triumph of Venice,Work,[Category Fix] 提埃坡罗 (Palazzo Pisani) 或 Pompeo Batoni 的画作。
Triumph of the Arts,Triumph of the Arts,Work,[Category Fix] 常见巴洛克寓意画主题。
Triumph of the Faith,Triumph of the Faith,Work,[Category Fix]
Triumph of the Name of Jesus,The Triumph of the Name of Jesus,Work,[Category Fix] 罗马耶稣会教堂天顶画。
"Tron, Caterina Dolfin",Caterina Dolfin Tron,Person,威尼斯著名沙龙女主人。
Troy,Troy,Place,特洛伊城。
"Troy, Fran?ois de",François de Troy,Person,"[OCR Fix] ""Fran?ois"" -> ""François""。法国肖像画家。"
Truth,Truth (Allegory),Work,[Category Fix] 原文误标为 Man-Made Object。真理寓意画 (如Bernini)。
Turin,Turin,Place,都灵。
Turnus,Turnus,Person,埃涅阿斯纪人物。
Twelve Apostles,Twelve Apostles,Group,[Category Fix] 十二使徒 (或以此为题的艺术作品系列)。
Twelve Watercolors of Venetian Women,Twelve Watercolors of Venetian Women,Work,[Category Fix] Grevembroch 或其他人的风俗画册。
Two Baskets of Fruit and Flowers,Two Baskets of Fruit and Flowers,Work,[Category Fix] 静物画。
UK Antarctic PlaceNames Committee,UK Antarctic Place-Names Committee,Organization,[Category Fix] 机构名。
Uberto Limentani,Uberto Limentani,Person,意大利文学学者。
"Uccelli, Ferdinando",Ferdinando Uccelli,Person,
Udine,Udine,Place,乌迪内。
Udine Cathedral,Udine Cathedral,Place,乌迪内大教堂。
"Udney, John",John Udny,Person,[Spelling Fix] 英国驻威尼斯领事 (Consul Udny)。
Ufficio dell' Assessore Comunale...,Ufficio dell'Assessore Comunale alle Belle Arti,Organization,[Category Fix] 市政艺术办公室。
Uffizi Gallery,Uffizi Gallery,Organization,[Category Fix] 乌菲齐美术馆。
Ugo Da Como,Ugo Da Como,Person,政治家/收藏家。
Ugo da Carpi,Ugo da Carpi,Person,重要的木刻版画家。
Ulderico Carpegna,Ulderico Carpegna,Person,红衣主教。
Ulisse Aldrovandi,Ulisse Aldrovandi,Person,博洛尼亚博物学家。
Ulisse Giuseppe Gozzadini,Ulisse Giuseppe Gozzadini,Person,红衣主教。
Ulisse Prota-Giurleo,Ulisse Prota-Giurleo,Person,音乐史学家。
Ulrika Eleonora I of Sweden,Ulrika Eleonora of Sweden,Person,瑞典女王。
Umbria,Umbria,Place,翁布里亚大区。
Umoristi,Accademia degli Umoristi,Group,罗马文学学院。
Un trionfo d'armi,Un trionfo d'armi,Work,[Category Fix] 可能是 Flaminio Torri 的画作。
University of Bologna,University of Bologna,Organization,[Category Fix] 博洛尼亚大学。
University of Cambridge,University of Cambridge,Organization,[Category Fix] 剑桥大学。
University of Padua,University of Padua,Organization,[Category Fix] 帕多瓦大学。
Urban VIII,Urban VIII,Person,教皇乌尔班八世。
Urbino,Urbino,Place,乌尔比诺。
Urbino Cathedral,Urbino Cathedral,Place,乌尔比诺大教堂。
"Urbino, Francesco Maria della Rovere...",Francesco Maria I della Rovere,Person,乌尔比诺公爵。
"Urbino, devolution to Papacy",Devolution of Urbino to the Papacy,Event,1631年乌尔比诺归入教皇国事件。
"Utrecht, Treaty of",Treaty of Utrecht,Event,[Category Fix] 1713年条约。
"Vacchelli, Giuliano",Giuliano Vacchelli,Person,
Vaduz,Vaduz,Place,列支敦士登首都 (Liechtenstein Collection所在地)。
Valencia,Valencia,Place,瓦伦西亚。
Valentin de Boulogne,Valentin de Boulogne,Person,法国卡拉瓦乔派画家。
"Valentin, art dealer",Valentin (Art Dealer),Person,"[Disambiguation] 可能是指 17世纪的画商 (如 Valentin de Boulogne 误读) 或 19/20世纪画商 (Curt Valentin?)，需语境。此处可能是指 ""Valentin"" 这一名字作为画商的简称。"
"Valeriani, Domenico and Giuseppe",Domenico and Giuseppe Valeriani,Person,威尼斯画家兄弟 (透视法/舞台设计)。
"Valeriano, Padre",Giuseppe Valeriano,Person,耶稣会画家/建筑师。
Valerio Castello,Valerio Castello,Person,热那亚巴洛克画家。
"Vallisnieri, Antonio",Antonio Vallisneri,Person,[Spelling Fix] 科学家/医生。
Valmarana family,Valmarana family,Group,维琴察/威尼斯贵族。
"Valmarana, Leonardo",Leonardo Valmarana,Person,帕拉迪奥的赞助人。
Valmontone,Valmontone,Place,拉齐奥大区城镇 (Pamphilj宫殿所在地)。
Valtellina,Valtellina,Place,瓦尔泰利纳山谷。
"Vandeneynde, Jan",Jan van den Eynde,Person,佛兰芒建筑师/商人，活跃于那不勒斯。
"Vandi豕res, Marquis de...","Abel-François Poisson, marquis de Marigny",Person,"[OCR Fix] ""Vandi豕res"" -> ""Vandières""。Marigny侯爵。"
"Vanetti, Valerio",Valerio Vanetti,Person,
Vanita,Vanitas,Concept,"[OCR Fix/Category Fix] ""Vanita"" -> ""Vanitas""。虚空派艺术。"
Varj Capriccj,Vari Capricci,Work,[OCR Fix] 提埃坡罗的版画集。
"Varotari, Alessandro ('il Padovanino')",Alessandro Varotari,Person,别名 Padovanino。
"Vassalli, Alessandro",Alessandro Vassalli,Person,
Vatican Apostolic Archives,Vatican Apostolic Archives,Organization,[Category Fix] 原文误标为 Place。
Vatican Library,Vatican Library,Organization,[Category Fix] 原文误标为 Place。
Vatican Museums,Vatican Museums,Organization,[Category Fix] 原文误标为 Place。
Vatican Papal Basilica,St. Peter's Basilica,Place,圣彼得大教堂。
Vatican palace,Apostolic Palace,Place,[Category Fix] 原文误标为 Man-Made Object。
"Veith, Giovanni Adalbertho",Johann Adalbert Veith,Person,波希米亚/奥地利画家。
Velasquez,Diego Velázquez,Person,委拉斯开兹。
Venetian Holy Inquisition,Venetian Holy Inquisition,Organization,[Category Fix] 宗教裁判所。
Venetian Military Republic,Republic of Venice,Place,[Context] 指威尼斯共和国（军事方面）。
"Venezia, Padre Antonio da",Antonio da Venezia,Person,可能是方济各会修士/画家。
Venice,Venice,Place,威尼斯。
Venice Notarial Section,Archivio di Stato di Venezia (Sezione Notarile),Organization,[Category Fix] 威尼斯国家档案馆公证处。
Venice-Inquisitori di Stato,Inquisitori di Stato,Organization,[Category Fix] 威尼斯国家裁判官。
Venice-Inquisiwri,Inquisitori di Stato,Organization,"[OCR Fix] ""Inquisiwri"" -> ""Inquisitori""。"
Venice-Sezione Notarile,Archivio di Stato di Venezia (Sezione Notarile),Organization,[Category Fix]
Venice-Stampe,Archivio di Stato di Venezia (Stampe),Organization,[Category Fix] 版画/印刷品部门。
Ventura Carrara,Ventura Carrara,Person,
Ventura Furlani,Ventura Furlani,Person,
Ventura Rossi,Ventura Rossi,Person,建筑师/画家。
"Venturi, Professor Franco",Franco Venturi,Person,著名的现代历史学家（启蒙运动研究）。
Venus,Venus,Person,[Myth] 维纳斯。
Venus Italica,Venus Italica,Work,[Category Fix] 卡诺瓦的雕塑。
Venus Leaving the Bath,Venus Leaving the Bath,Work,[Category Fix] 布歇、提香等。
Venus Mourning over the Death of Adonis,Venus Mourning the Death of Adonis,Work,[Category Fix] 常见神话画作。
Venus and Adonis,Venus and Adonis,Work,[Category Fix] 提香、委罗内塞、鲁本斯等。
Venus and Amor,Venus and Cupid,Work,[Category Fix]
Venus and Cupid with a Satyr,Venus and Cupid with a Satyr,Work,[Category Fix] Correggio (Venus and Cupid with a Satyr/Antiope) 或其他。
Venus playing with Cupid,Venus Playing with Cupid,Work,[Category Fix]
"Venus, Adonis and Cupid","Venus, Adonis and Cupid",Work,[Category Fix] Annibale Carracci 等。
Verona,Verona,Place,维罗纳。
Vestal Virgin Tuccia (Corradini sculpture),Vestal Virgin Tuccia,Work,[Category Fix] 科拉迪尼的雕塑。
Via Chiara,Via Chiara,Place,威尼斯或罗马街道。
Via Crucis,Stations of the Cross,Work,[Category Fix] 苦路像。
Via Margutta,Via Margutta,Place,罗马著名的艺术街。
Via de' Giubbonari,Via de' Giubbonari,Place,罗马街道。
Via della Lungara,Via della Lungara,Place,罗马街道。
"Vianello, Dr Giovanni",Giovanni Vianello,Person,艺术史学家/收藏家。
Vicenza,Vicenza,Place,维琴察。
Victor Amadeus II of Savoy,Victor Amadeus II of Sardinia,Person,萨伏伊公爵，撒丁国王。
Victor-Marie d'Estr谷es,Victor-Marie d'Estrées,Person,"[OCR Fix] ""Estr谷es"" -> ""Estrées""。法国元帅。"
Victoria and Albert Museum,Victoria and Albert Museum,Organization,[Category Fix] V&A博物馆。
Vienna,Vienna,Place,维也纳。
Vienna Foscarini,Sebastiano Foscarini,Person,"[Disambiguation] 可能是 ""Foscarini in Vienna"" (大使) 的简写，指 Sebastiano 或 Marco Foscarini。"
View of Delphi with a Procession,View of Delphi with a Procession,Work,[Category Fix] Claude Lorrain 的画作。
"View of Venice, Doge's Palace",View of Venice: The Doge's Palace,Work,[Category Fix] Canaletto 或 Guardi 的画作。
View of the Grand Canal,View of the Grand Canal,Work,[Category Fix] Canaletto 画作泛指。
Vigilance,Vigilance,Work,[Category Fix] 寓意画。
Vigilie di S. Pietro,Vigilia di San Pietro,Event,[OCR/Category Fix] 圣彼得节前夜（威尼斯节日），常为画作主题。
Villa Aldobrandini,Villa Aldobrandini,Place,弗拉斯卡蒂的别墅。
Villa Borghese,Villa Borghese,Place,罗马博尔盖塞别墅。
Villa Castello,Villa di Castello,Place,佛罗伦萨美第奇别墅。
Villa Contarini,Villa Contarini,Place,威尼托别墅（Piazzola sul Brenta）。
Villa Cordellina,Villa Cordellina,Place,维琴察别墅（提埃坡罗壁画）。
Villa Medici,Villa Medici,Place,罗马美第奇别墅（法兰西学院）。
Villa Oliva Buonvisi,Villa Oliva,Place,卢卡别墅。
Villa Pisani,Villa Pisani,Place,斯特拉的皮萨尼别墅（Stra）。
Villa Valmarana,Villa Valmarana ai Nani,Place,维琴察别墅（提埃坡罗壁画）。
Villa Valmarana ai Nani,Villa Valmarana ai Nani,Place,[Duplicate] 同上。
Villa d'Arcetri,Villa Il Gioiello (Arcetri),Place,伽利略故居。
Villa di Pratolino,Villa di Pratolino,Place,美第奇别墅（Demidoff）。
Village Scene,Village Scene,Work,[Category Fix] 风俗画。
Vincent Ferrer,Saint Vincent Ferrer,Person,圣文森特·费雷尔。
Vincenzo Armanni,Vincenzo Armanni,Person,17世纪诗人/作家。
Vincenzo Costaguti,Vincenzo Costaguti,Person,红衣主教。
Vincenzo Damini,Vincenzo Damini,Person,威尼斯画家，活跃于英国。
Vincenzo Giustiniani,Vincenzo Giustiniani,Person,著名的银行家与艺术收藏家（Caravaggio赞助人）。
Vincenzo Golzio,Vincenzo Golzio,Person,现代艺术史学家（拉斐尔/罗马研究）。
Vincenzo Grimani,Vincenzo Grimani,Person,红衣主教/歌剧剧本作家。
Vincenzo Lazari,Vincenzo Lazari,Person,19世纪威尼斯博物馆馆长（Museo Correr）。
Vincenzo Neri,Vincenzo Neri,Person,
Vincenzo Radicchio,Vincenzo Radicchio,Person,
Vincenzo Ruffo,Vincenzo Ruffo,Person,作曲家（或同名建筑师）。
